stock_code,year,current_legal_full_name,current_short_name,entry_basis,announcement_id,announcement_title,announcement_sec_name,publication_date,pdf_url,adjunct_size,retrieved_date,annual_report_status
601118,2014,海南天然橡胶产业集团股份有限公司,海南橡胶,行业分类候选+龙头企业身份核实候选,1200834425,2014年年度报告,海南橡胶,2015-04-14,https://static.cninfo.com.cn/finalpage/2015-04-15/1200834425.PDF,3259,2026-08-06,已取得法定年度报告链接
601933,2014,永辉超市股份有限公司,永辉超市,龙头企业身份核实候选,1200947960,2014年年度报告,永辉超市,2015-04-29,https://static.cninfo.com.cn/finalpage/2015-04-30/1200947960.PDF,3677,2026-08-06,已取得法定年度报告链接
601996,2014,广西丰林木业集团股份有限公司,丰林集团,龙头企业身份核实候选,1200756272,2014年年度报告,丰林集团,2015-03-27,https://static.cninfo.com.cn/finalpage/2015-03-28/1200756272.PDF,2391,2026-08-06,已取得法定年度报告链接
000592,2015,中福海峡（平潭）发展股份有限公司,平潭发展,行业分类候选,1202227414,2015年年度报告,平潭发展,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202227414.PDF,1072,2026-08-06,已取得法定年度报告链接
000623,2015,吉林敖东药业集团股份有限公司,吉林敖东,龙头企业身份核实候选,1202089445,2015年年度报告,吉林敖东,2016-03-28,https://static.cninfo.com.cn/finalpage/2016-03-29/1202089445.PDF,3900,2026-08-06,已取得法定年度报告链接
000663,2015,福建省永安林业(集团)股份有限公司,永安林业,龙头企业身份核实候选,1202351190,2015年年度报告（更新后）,永安林业,2016-06-01,https://static.cninfo.com.cn/finalpage/2016-06-02/1202351190.PDF,3143,2026-08-06,已取得法定年度报告链接
000713,2015,国投丰乐种业股份有限公司,国投丰乐,行业分类候选+龙头企业身份核实候选,1202363291,2015年年度报告（更新后）,丰乐种业,2016-06-12,https://static.cninfo.com.cn/finalpage/2016-06-13/1202363291.PDF,2945,2026-08-06,已取得法定年度报告链接
000735,2015,罗牛山股份有限公司,罗 牛 山,行业分类候选+龙头企业身份核实候选,1202113092,2015年年度报告,罗 牛 山,2016-03-30,https://static.cninfo.com.cn/finalpage/2016-03-31/1202113092.PDF,2933,2026-08-06,已取得法定年度报告链接
000798,2015,中水集团远洋股份有限公司,中水渔业,行业分类候选,1202268278,2015年年度报告,中水渔业,2016-04-28,https://static.cninfo.com.cn/finalpage/2016-04-29/1202268278.PDF,872,2026-08-06,已取得法定年度报告链接
000848,2015,承德露露股份公司,承德露露,龙头企业身份核实候选,1202036586,2015年年度报告,承德露露,2016-03-10,https://static.cninfo.com.cn/finalpage/2016-03-11/1202036586.PDF,665,2026-08-06,已取得法定年度报告链接
000860,2015,北京顺鑫农业股份有限公司,顺鑫农业,龙头企业身份核实候选,1202104152,2015年年度报告,顺鑫农业,2016-03-29,https://static.cninfo.com.cn/finalpage/2016-03-30/1202104152.PDF,1337,2026-08-06,已取得法定年度报告链接
000998,2015,袁隆平农业高科技股份有限公司,隆平高科,行业分类候选+龙头企业身份核实候选,1202150869,2015年年度报告,隆平高科,2016-04-07,https://static.cninfo.com.cn/finalpage/2016-04-08/1202150869.PDF,3312,2026-08-06,已取得法定年度报告链接
002041,2015,山东登海种业股份有限公司,登海种业,行业分类候选,1202467805,2015年年度报告（更新后）,登海种业,2016-07-12,https://static.cninfo.com.cn/finalpage/2016-07-13/1202467805.PDF,3295,2026-08-06,已取得法定年度报告链接
002069,2015,獐子岛集团股份有限公司,獐子岛,行业分类候选+龙头企业身份核实候选,1202284288,2015年年度报告,獐 子 岛,2016-04-29,https://static.cninfo.com.cn/finalpage/2016-04-30/1202284288.PDF,2115,2026-08-06,已取得法定年度报告链接
002086,2015,山东东方海洋科技股份有限公司,东方海洋,行业分类候选+龙头企业身份核实候选,1202185529,2015年年度报告,东方海洋,2016-04-15,https://static.cninfo.com.cn/finalpage/2016-04-16/1202185529.PDF,2342,2026-08-06,已取得法定年度报告链接
002166,2015,桂林莱茵生物科技股份有限公司,莱茵生物,龙头企业身份核实候选,1202046908,2015年年度报告,莱茵生物,2016-03-15,https://static.cninfo.com.cn/finalpage/2016-03-16/1202046908.PDF,2684,2026-08-06,已取得法定年度报告链接
002200,2015,云南交投生态科技股份有限公司,交投生态,行业分类候选,1202280087,2015年年度报告,云投生态,2016-04-29,https://static.cninfo.com.cn/finalpage/2016-04-30/1202280087.PDF,2894,2026-08-06,已取得法定年度报告链接
002216,2015,三全食品股份有限公司,三全食品,龙头企业身份核实候选,1202219859,2015年年度报告,三全食品,2016-04-21,https://static.cninfo.com.cn/finalpage/2016-04-22/1202219859.PDF,2671,2026-08-06,已取得法定年度报告链接
002234,2015,山东民和牧业股份有限公司,民和股份,行业分类候选+龙头企业身份核实候选,1202226091,2015年年度报告,民和股份,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202226091.PDF,685,2026-08-06,已取得法定年度报告链接
002299,2015,福建圣农发展股份有限公司,圣农发展,行业分类候选,1202227356,2015年年度报告,圣农发展,2016-04-24,https://static.cninfo.com.cn/finalpage/2016-04-25/1202227356.PDF,3056,2026-08-06,已取得法定年度报告链接
002311,2015,广东海大集团股份有限公司,海大集团,龙头企业身份核实候选,1202088399,2015年年度报告,海大集团,2016-03-28,https://static.cninfo.com.cn/finalpage/2016-03-29/1202088399.PDF,3797,2026-08-06,已取得法定年度报告链接
002321,2015,河南华英农业发展股份有限公司,华英农业,行业分类候选+龙头企业身份核实候选,1202150635,2015年年度报告,华英农业,2016-04-07,https://static.cninfo.com.cn/finalpage/2016-04-08/1202150635.PDF,2688,2026-08-06,已取得法定年度报告链接
002385,2015,北京大北农科技集团股份有限公司,大北农,龙头企业身份核实候选,1202156231,2015年年度报告,大北农,2016-04-08,https://static.cninfo.com.cn/finalpage/2016-04-09/1202156231.PDF,7283,2026-08-06,已取得法定年度报告链接
002390,2015,贵州信邦制药股份有限公司,信邦制药,龙头企业身份核实候选,1202241859,2015年年度报告,信邦制药,2016-04-25,https://static.cninfo.com.cn/finalpage/2016-04-26/1202241859.PDF,3435,2026-08-06,已取得法定年度报告链接
002424,2015,贵州百灵企业集团制药股份有限公司,ST百灵,龙头企业身份核实候选,1202370417,2015年年度报告（更新后）,贵州百灵,2016-06-15,https://static.cninfo.com.cn/finalpage/2016-06-16/1202370417.PDF,2352,2026-08-06,已取得法定年度报告链接
002431,2015,棕榈生态城镇发展股份有限公司,ST棕榈,龙头企业身份核实候选,1202111614,2015年年度报告,棕榈园林,2016-03-30,https://static.cninfo.com.cn/finalpage/2016-03-31/1202111614.PDF,3383,2026-08-06,已取得法定年度报告链接
002447,2015,大连壹桥海参股份有限公司,,行业分类候选,1202178469,2015年年度报告,壹桥海参,2016-04-14,https://static.cninfo.com.cn/finalpage/2016-04-15/1202178469.PDF,806,2026-08-06,已取得法定年度报告链接
002458,2015,山东益生种畜禽股份有限公司,益生股份,行业分类候选+龙头企业身份核实候选,1202240523,2015年年度报告,益生股份,2016-04-25,https://static.cninfo.com.cn/finalpage/2016-04-26/1202240523.PDF,2842,2026-08-06,已取得法定年度报告链接
002477,2015,雏鹰农牧集团股份有限公司,,行业分类候选,1202217863,2015年年度报告,雏鹰农牧,2016-04-21,https://static.cninfo.com.cn/finalpage/2016-04-22/1202217863.PDF,3437,2026-08-06,已取得法定年度报告链接
002505,2015,湖南大康牧业股份有限公司,,行业分类候选,1202245398,2015年年度报告,大康牧业,2016-04-25,https://static.cninfo.com.cn/finalpage/2016-04-26/1202245398.PDF,3994,2026-08-06,已取得法定年度报告链接
002507,2015,重庆市涪陵榨菜集团股份有限公司,涪陵榨菜,龙头企业身份核实候选,1202111613,2015年年度报告,涪陵榨菜,2016-03-30,https://static.cninfo.com.cn/finalpage/2016-03-31/1202111613.PDF,2357,2026-08-06,已取得法定年度报告链接
002566,2015,吉林省集安益盛药业股份有限公司,益盛药业,龙头企业身份核实候选,1202151010,2015年年度报告,益盛药业,2016-04-07,https://static.cninfo.com.cn/finalpage/2016-04-08/1202151010.PDF,2315,2026-08-06,已取得法定年度报告链接
002567,2015,唐人神集团股份有限公司,唐人神,龙头企业身份核实候选,1202266032,2015年年度报告,唐人神,2016-04-28,https://static.cninfo.com.cn/finalpage/2016-04-29/1202266032.PDF,5251,2026-08-06,已取得法定年度报告链接
002582,2015,好想你健康食品股份有限公司,好想你,龙头企业身份核实候选,1202212536,2015年年度报告,好想你,2016-04-20,https://static.cninfo.com.cn/finalpage/2016-04-21/1202212536.PDF,2902,2026-08-06,已取得法定年度报告链接
002650,2015,加加食品集团股份有限公司,ST加加,龙头企业身份核实候选,1202217500,2015年年度报告,加加食品,2016-04-21,https://static.cninfo.com.cn/finalpage/2016-04-22/1202217500.PDF,2977,2026-08-06,已取得法定年度报告链接
002679,2015,福建金森林业股份有限公司,福建金森,行业分类候选,1202230093,2015年年度报告,福建金森,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202230093.PDF,2452,2026-08-06,已取得法定年度报告链接
002688,2015,金河生物科技股份有限公司,金河生物,龙头企业身份核实候选,1202178993,2015年年度报告,金河生物,2016-04-14,https://static.cninfo.com.cn/finalpage/2016-04-15/1202178993.PDF,3009,2026-08-06,已取得法定年度报告链接
002696,2015,百洋产业投资集团股份有限公司,百洋股份,行业分类候选,1202194060,2015年年度报告,百洋股份,2016-04-18,https://static.cninfo.com.cn/finalpage/2016-04-19/1202194060.PDF,3222,2026-08-06,已取得法定年度报告链接
002702,2015,海欣食品股份有限公司,海欣食品,龙头企业身份核实候选,1202210343,2015年年度报告,海欣食品,2016-04-20,https://static.cninfo.com.cn/finalpage/2016-04-21/1202210343.PDF,2874,2026-08-06,已取得法定年度报告链接
002714,2015,牧原食品集团股份有限公司,牧原股份,行业分类候选+龙头企业身份核实候选,1201997101,2015年年度报告,牧原股份,2016-02-24,https://static.cninfo.com.cn/finalpage/2016-02-25/1201997101.PDF,2935,2026-08-06,已取得法定年度报告链接
002732,2015,广东燕塘乳业股份有限公司,燕塘乳业,龙头企业身份核实候选,1201968097,2015年年度报告,燕塘乳业,2016-02-03,https://static.cninfo.com.cn/finalpage/2016-02-04/1201968097.PDF,2672,2026-08-06,已取得法定年度报告链接
002746,2015,山东仙坛集团股份有限公司,仙坛股份,行业分类候选+龙头企业身份核实候选,1202185525,2015年年度报告,仙坛股份,2016-04-15,https://static.cninfo.com.cn/finalpage/2016-04-16/1202185525.PDF,2775,2026-08-06,已取得法定年度报告链接
002772,2015,天水众兴菌业科技股份有限公司,众兴菌业,龙头企业身份核实候选,1202000483,2015年年度报告,众兴菌业,2016-02-25,https://static.cninfo.com.cn/finalpage/2016-02-26/1202000483.PDF,2990,2026-08-06,已取得法定年度报告链接
300087,2015,安徽荃银高科种业股份有限公司,ST荃银,行业分类候选,1202044825,2015年年度报告,荃银高科,2016-03-14,https://static.cninfo.com.cn/finalpage/2016-03-15/1202044825.PDF,2950,2026-08-06,已取得法定年度报告链接
300094,2015,湛江国联水产开发股份有限公司,国联水产,行业分类候选+龙头企业身份核实候选,1202243874,2015年年度报告,国联水产,2016-04-25,https://static.cninfo.com.cn/finalpage/2016-04-26/1202243874.PDF,5313,2026-08-06,已取得法定年度报告链接
300106,2015,新疆西部牧业股份有限公司,西部牧业,行业分类候选+龙头企业身份核实候选,1202226538,2015年年度报告,西部牧业,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202226538.PDF,3305,2026-08-06,已取得法定年度报告链接
300138,2015,晨光生物科技集团股份有限公司,晨光生物,龙头企业身份核实候选,1202089823,2015年年度报告,晨光生物,2016-03-28,https://static.cninfo.com.cn/finalpage/2016-03-29/1202089823.PDF,3971,2026-08-06,已取得法定年度报告链接
300143,2015,盈康生命科技股份有限公司,盈康生命,行业分类候选,1202048392,2015年年度报告,星河生物,2016-03-15,https://static.cninfo.com.cn/finalpage/2016-03-16/1202048392.PDF,2590,2026-08-06,已取得法定年度报告链接
300189,2015,海南神农种业科技股份有限公司,神农种业,行业分类候选+龙头企业身份核实候选,1207233016,2015年年度报告（更新后）,神农科技,2020-01-07,https://static.cninfo.com.cn/finalpage/2020-01-07/1207233016.PDF,3443,2026-08-06,已取得法定年度报告链接
300313,2015,新疆天山畜牧生物工程股份有限公司,天山生物,行业分类候选,1202205446,2015年年度报告,天山生物,2016-04-19,https://static.cninfo.com.cn/finalpage/2016-04-20/1202205446.PDF,3089,2026-08-06,已取得法定年度报告链接
300498,2015,温氏食品集团股份有限公司,温氏股份,行业分类候选+龙头企业身份核实候选,1202185591,2015年年度报告,温氏股份,2016-04-17,https://static.cninfo.com.cn/finalpage/2016-04-18/1202185591.PDF,4880,2026-08-06,已取得法定年度报告链接
600097,2015,上海开创国际海洋资源股份有限公司,开创国际,行业分类候选,1202257366,2015年年度报告,开创国际,2016-04-27,https://static.cninfo.com.cn/finalpage/2016-04-28/1202257366.PDF,2018,2026-08-06,已取得法定年度报告链接
600108,2015,甘肃亚盛实业(集团)股份有限公司,亚盛集团,行业分类候选+龙头企业身份核实候选,1202261759,2015年年度报告,亚盛集团,2016-04-27,https://static.cninfo.com.cn/finalpage/2016-04-28/1202261759.PDF,3135,2026-08-06,已取得法定年度报告链接
600127,2015,金健米业股份有限公司,金健米业,龙头企业身份核实候选,1202188515,2015年年度报告,金健米业,2016-04-15,https://static.cninfo.com.cn/finalpage/2016-04-16/1202188515.PDF,2527,2026-08-06,已取得法定年度报告链接
600195,2015,中牧实业股份有限公司,中牧股份,龙头企业身份核实候选,1202090718,2015年年度报告,中牧股份,2016-03-28,https://static.cninfo.com.cn/finalpage/2016-03-29/1202090718.PDF,2988,2026-08-06,已取得法定年度报告链接
600211,2015,西藏诺迪康药业股份有限公司,西藏药业,龙头企业身份核实候选,1202058359,2015年年度报告,西藏药业,2016-03-18,https://static.cninfo.com.cn/finalpage/2016-03-19/1202058359.PDF,2563,2026-08-06,已取得法定年度报告链接
600251,2015,新疆冠农股份有限公司,冠农股份,龙头企业身份核实候选,1202160861,2015年年度报告,冠农股份,2016-04-10,https://static.cninfo.com.cn/finalpage/2016-04-11/1202160861.PDF,3400,2026-08-06,已取得法定年度报告链接
600257,2015,大湖健康产业股份有限公司,大湖股份,行业分类候选,1202268444,2015年年度报告,大湖股份,2016-04-28,https://static.cninfo.com.cn/finalpage/2016-04-29/1202268444.PDF,2412,2026-08-06,已取得法定年度报告链接
600265,2015,云南景谷林业股份有限公司,*ST景谷,行业分类候选,1202269006,2015年年度报告,ST景谷,2016-04-28,https://static.cninfo.com.cn/finalpage/2016-04-29/1202269006.PDF,2431,2026-08-06,已取得法定年度报告链接
