stock_code,year,current_legal_full_name,current_short_name,exchange_final,list_date_final,legal_name_review_status,entry_basis,name_source_url,name_effective_basis,delisting_date,delisting_source_url,industry_entry_candidate,industry_period_short_name,industry_source_period,industry_code,industry_name,industry_period_st_flag,industry_source_agency,industry_classification_standard,industry_local_source_file,industry_sample_status,leading_identity_verified_candidate,official_name_evidence,evidence_event_year,evidence_event_type,moa_source_url,identity_source_url,identity_basis,leading_candidate_status,st_review_status,entry_pool_status,st_any_time_in_year_verified,st_at_year_end_verified,st_interval_source_url,st_interval_end_source_url,st_interval_status,st_audit_status,delisting_arrangement_in_year_verified,delisting_arrangement_source_url
600359,2021,新疆塔里木农业综合开发股份有限公司,新农开发,上海证券交易所,19990429,交易所当前法人主表已覆盖,行业分类候选,,,,,1,新农开发,2021Q3,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600371,2021,万向德农股份有限公司,万向德农,上海证券交易所,20020916,交易所当前法人主表已覆盖,行业分类候选,,,,,1,万向德农,2021Q3,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600419,2021,新疆天润乳业股份有限公司,天润乳业,上海证券交易所,20010628,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,新疆天润乳业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600429,2021,北京三元食品股份有限公司,三元股份,上海证券交易所,20030915,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,北京三元食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600438,2021,通威股份有限公司,通威股份,上海证券交易所,20040302,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,通威股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600467,2021,山东好当家海洋发展股份有限公司,好当家,上海证券交易所,20040405,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,好当家,2021Q3,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,山东好当家海洋发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600479,2021,株洲千金药业股份有限公司,千金药业,上海证券交易所,20040312,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,株洲千金药业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600506,2021,统一低碳科技(新疆)股份有限公司,统一股份,上海证券交易所,20011226,交易所当前法人主表已覆盖,行业分类候选,,,,,1,*ST香梨,2021Q3,01,农业,是,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：是,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,是,是,https://static.cninfo.com.cn/finalpage/2021-04-27/1209808179.PDF,https://static.cninfo.com.cn/finalpage/2022-05-09/1213291869.PDF,区间已闭合,已由法定公告核实本年存在ST风险警示,,
600540,2021,新疆赛里木现代农业股份有限公司,新赛股份,上海证券交易所,20040107,交易所当前法人主表已覆盖,行业分类候选,,,,,1,新赛股份,2021Q3,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600543,2021,甘肃莫高实业发展股份有限公司,*ST莫高,上海证券交易所,20040324,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,甘肃莫高实业发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600597,2021,光明乳业股份有限公司,光明乳业,上海证券交易所,20020828,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,光明乳业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600598,2021,黑龙江北大荒农业股份有限公司,北大荒,上海证券交易所,20020329,交易所当前法人主表已覆盖,行业分类候选,,,,,1,北大荒,2021Q3,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600873,2021,梅花生物科技集团股份有限公司,梅花生物,上海证券交易所,19950217,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,梅花生物科技集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600882,2021,上海妙可蓝多食品科技股份有限公司,妙可蓝多,上海证券交易所,19951206,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,上海妙可蓝多食品科技股份有限公司,2020,replacement,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600887,2021,内蒙古伊利实业集团股份有限公司,伊利股份,上海证券交易所,19960312,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,内蒙古伊利实业集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600962,2021,国投中鲁果汁股份有限公司,国投中鲁,上海证券交易所,20040622,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,国投中鲁果汁股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600965,2021,河北福成五丰食品股份有限公司,*ST福成,上海证券交易所,20040713,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,河北福成五丰食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600975,2021,湖南新五丰股份有限公司,新五丰,上海证券交易所,20040609,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,新五丰,2021Q3,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,湖南新五丰股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
601118,2021,海南天然橡胶产业集团股份有限公司,海南橡胶,上海证券交易所,20110107,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,海南橡胶,2021Q3,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,海南天然橡胶产业集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
601933,2021,永辉超市股份有限公司,永辉超市,上海证券交易所,20101215,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,永辉超市股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
601996,2021,广西丰林木业集团股份有限公司,丰林集团,上海证券交易所,20110929,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,广西丰林木业集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603156,2021,河北养元智汇饮品股份有限公司,养元饮品,上海证券交易所,20180212,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,河北养元智汇饮品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603288,2021,佛山市海天调味食品股份有限公司,海天味业,上海证券交易所,20140211,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,佛山市海天调味食品股份有限公司,2021,recognition,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603317,2021,四川天味食品集团股份有限公司,天味食品,上海证券交易所,20190416,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,四川天味食品集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603336,2021,宏辉果蔬股份有限公司,宏辉果蔬,上海证券交易所,20161124,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,宏辉果蔬股份有限公司,2020,replacement,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603345,2021,安井食品集团股份有限公司,安井食品,上海证券交易所,20170222,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,福建安井食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://static.cninfo.com.cn/finalpage/2022-03-09/1212526427.PDF,发行情况报告将当前公司明确释义为曾用旧全称的同一发行人,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603363,2021,福建傲农生物科技集团股份有限公司,傲农生物,上海证券交易所,20170926,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,福建傲农生物科技集团股份有限公司,2021,recognition,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603477,2021,乐山巨星农牧股份有限公司,巨星农牧,上海证券交易所,20171218,交易所当前法人主表已覆盖,行业分类候选,,,,,1,巨星农牧,2021Q3,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603517,2021,绝味食品股份有限公司,ST绝味,上海证券交易所,20170317,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,绝味食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603668,2021,福建天马科技集团股份有限公司,天马科技,上海证券交易所,20170117,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,福建天马科技集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603708,2021,家家悦集团股份有限公司,家家悦,上海证券交易所,20161213,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,家家悦集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
603896,2021,浙江寿仙谷医药股份有限公司,寿仙谷,上海证券交易所,20170510,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,浙江寿仙谷医药股份有限公司,2021,recognition,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605016,2021,山东百龙创园生物科技股份有限公司,百龙创园,上海证券交易所,20210421,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,山东百龙创园生物科技股份有限公司,2021,recognition,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605179,2021,浙江一鸣食品股份有限公司,一鸣食品,上海证券交易所,20201228,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,浙江一鸣食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605198,2021,烟台北方安德利果汁股份有限公司,安德利,上海证券交易所,20200918,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,烟台北方安德利果汁股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605296,2021,云南神农农业产业集团股份有限公司,神农集团,上海证券交易所,20210528,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,神农集团,2021Q3,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,云南神农农业产业集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605337,2021,浙江李子园食品股份有限公司,李子园,上海证券交易所,20210208,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,浙江李子园食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605338,2021,中饮巴比食品股份有限公司,巴比食品,上海证券交易所,20201012,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,中饮巴比食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
605589,2021,济南圣泉集团股份有限公司,圣泉集团,上海证券交易所,20210810,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,济南圣泉集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000423,2022,东阿阿胶股份有限公司,东阿阿胶,深圳证券交易所,1996-07-29,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,东阿阿胶股份有限公司,2019,recognition,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000423,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000538,2022,云南白药集团股份有限公司,云南白药,深圳证券交易所,1993-12-15,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,云南白药集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000538,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000568,2022,泸州老窖股份有限公司,泸州老窖,深圳证券交易所,1994-05-09,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,泸州老窖股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000568,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
